"","segment_id","month","weekday","hour","max_speed","coordinates","X","Y","street","place","province","pct_up","lorry","pedestrian","bike","car","bucket0","bucket1","bucket2","bucket3","bucket4","bucket5","bucket6","bucket7","expectedfine","speederrisk","roadrisk","riskscore","expectedfinescaled"
"3182",39127,12,"Monday",15,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.776,38.4,1.2,12,70.8,16,25.8,12.6,13.8,4.4,0.4,0,0.8,130.08,0.076,2.352,0.023194689586371,0.000831816379688879
"3183",39127,12,"Monday",16,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.748,38,0.8,22.6,73.2,10.4,7,26,24.8,4.6,1.4,0.4,2,359.28,0.206,3.412,0.0346097766863633,0.00229747070183441
"3184",39127,12,"Monday",17,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.508,32.2,0.8,36,104.4,1.2,6.8,48.2,42.8,6.6,0.4,0.4,0.4,94.88,0.052,5.006,0.0484229913283708,0.000606724616427436
"3185",39127,12,"Saturday",9,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.11,6.33333333333333,5.66666666666667,6.33333333333333,43.6666666666667,0,11.6666666666667,9,21,0,0,0,3.66666666666667,557.333333333333,0.33,1.41666666666667,0.0166589926585322,0.00356395291830618
"3186",39127,12,"Saturday",10,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.555,8.75,9.75,46.5,24.5,1.5,2,11.25,9.75,2,0.5,0,0,10.6,0.005,5.47,0.0524230680684522,6.77833150730482e-05
"3187",39127,12,"Saturday",11,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.715,9,3.5,30.75,34.5,2.5,3.75,14.75,12.25,3,0.5,0,0,10.6,0.005,3.685,0.0353004374184637,6.77833150730482e-05
"3188",39127,12,"Saturday",12,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.715,11.5,4,30.5,30.5,0.5,4.75,13,11.5,2,0,0.5,0,32,0.015,3.67,0.0352524748676234,0.000204628875692221
"3189",39127,12,"Saturday",13,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.786666666666667,8.33333333333333,4,29.6666666666667,48.6666666666667,2,4,25,14,4,0.666666666666667,0.666666666666667,1.33333333333333,259.466666666667,0.146666666666667,3.73666666666667,0.0371549893842888,0.00165919913373776
"3190",39127,12,"Saturday",14,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.783333333333333,9,2.33333333333333,29.6666666666667,52.6666666666667,5.33333333333333,5.66666666666667,21.3333333333333,16.6666666666667,4.66666666666667,0,0.666666666666667,0.666666666666667,144,0.08,3.7,0.0361637633335891,0.000920829940614995
"3191",39127,12,"Saturday",15,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.75,6.66666666666667,1.33333333333333,18.3333333333333,51,7,7.66666666666667,20,14,3.33333333333333,0,1.33333333333333,0.666666666666667,186.666666666667,0.1,2.47666666666667,0.0246207760980227,0.00119366844153796
"3192",39127,12,"Saturday",16,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.756666666666667,8.33333333333333,0.333333333333333,23,39,4.33333333333333,6.33333333333333,16.6666666666667,12.3333333333333,1.33333333333333,0,0,0,0,0,2.79,0.026667178267209,0
"3193",39127,12,"Saturday",17,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.39,5.66666666666667,0,21,49.6666666666667,1,6.66666666666667,25.3333333333333,15.3333333333333,3.66666666666667,0,0,0,0,0,2.65333333333333,0.025356201877574,0
"3194",39127,12,"Sunday",9,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.125,0,4,0,15.5,0,0,8,8.5,0,0,0,0,0,0,0.355,0.00330941600798097,0
"3195",39127,12,"Sunday",10,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.588,0.4,3.6,27,12.8,0.8,2,4.8,5,2,0,0,0,0,0,3.012,0.0287967155245185,0
"3196",39127,12,"Sunday",11,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.734,1.2,4,35.2,18,1.4,2.4,7.4,6.8,1.6,0.4,0,0,8.48,0.004,3.912,0.0374683447164454,5.42266520584386e-05
"3197",39127,12,"Sunday",12,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.762,1.6,3,38.2,22.8,2.2,3.8,11,7,0.6,0,0,0,0,0,4.214,0.0403269127465275,0
"3198",39127,12,"Sunday",13,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.738,1.6,3.6,34,30.2,3,6.8,9,11.8,1.2,0.4,0.4,0,34.08,0.016,3.898,0.0374491596961093,0.000217929752612216
"3199",39127,12,"Sunday",14,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.746,5,2.6,30.8,32.4,4.4,6.6,12.6,8.2,2.6,0,0,0,0,0,3.584,0.0342836313406492,0
"3200",39127,12,"Sunday",15,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.72,7.8,1,27.2,30.4,7.2,8,10.6,3.8,1.6,0,0,0.4,60.8,0.036,3.152,0.0304849973140972,0.00038879486381522
"3201",39127,12,"Sunday",16,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.702,1.6,1,16.4,26,3.6,3.8,12.6,6.2,1.4,0.6,0,0,12.72,0.006,1.966,0.0188205049497353,8.13399780876579e-05
"3202",39127,12,"Sunday",17,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.568,0,0.4,15.4,25.2,0.8,6,12.4,4.8,1.2,0.4,0.8,0.8,181.28,0.1,1.812,0.0182449543396516,0.00115922258079643
"3203",39127,12,"Thursday",9,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.146666666666667,30.6666666666667,6.66666666666667,21.6666666666667,153.333333333333,0,9.66666666666667,29,75.6666666666667,39,1.33333333333333,0,0,28.2666666666667,0.0133333333333333,4.34,0.0416634691632773,0.000180755506861462
"3204",39127,12,"Thursday",10,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.6275,24,6,19.5,38.5,0,1.25,11.25,16.5,9.75,1,0,0.5,97.2,0.055,2.875,0.0280101296907375,0.000621560209915122
"3205",39127,12,"Thursday",11,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.765,17,5,22.5,36.5,2.5,4.25,11.25,14.75,3.75,0.5,0.75,1.25,248.6,0.14,3.035,0.0303602946819124,0.00158971057803394
"3206",39127,12,"Thursday",12,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.77,17.75,3.25,34,53.75,4.5,6,17.75,22.25,4.75,0,0.5,1,184,0.105,4.2775,0.0419432507098458,0.00117661603523027
"3207",39127,12,"Thursday",13,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.79,26.5,3.25,32.75,90.25,4.75,10.25,34.75,33.5,7.5,1,0,1.75,287.2,0.1675,4.605,0.0456843296753895,0.00183654415933768
"3208",39127,12,"Thursday",14,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.805,28.75,3.25,29.25,74.25,2.25,7,25.5,32.5,8.5,1,0,1,173.2,0.1,4.1175,0.0403604865321157,0.00110755378968415
"3209",39127,12,"Thursday",15,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.7975,26,2.75,21.25,51.5,2.25,6.75,14.5,20.25,8,1.75,0.75,0.5,161.1,0.085,3.0375,0.0298566878980892,0.00103017849606303
"3210",39127,12,"Thursday",16,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.7925,33.75,1,21,76.5,1.25,6.75,25,32.5,11.25,2.25,0,0.75,161.7,0.09,3.2525,0.0319670401350626,0.00103401528748225
"3211",39127,12,"Thursday",17,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.365,46,0.5,32.5,142.75,1.5,15.25,58.25,58.25,12,0,0,1,152,0.09,5.1625,0.0502887345560586,0.00097198715953805
"3212",39127,12,"Tuesday",9,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.223333333333333,17.3333333333333,6.66666666666667,46.6666666666667,122.666666666667,0,2.66666666666667,17.3333333333333,55.6666666666667,39,8.66666666666667,0,1,335.733333333333,0.176666666666667,6.4,0.0629908167702658,0.00214689795413755
"3213",39127,12,"Tuesday",10,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.546,25.6,4.2,20.6,53.4,1.4,2.8,13,28.4,8.4,1.2,0,0,25.44,0.012,3.06,0.0293722661346021,0.000162679956175316
"3214",39127,12,"Tuesday",11,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.734,15.8,3,22.6,41.2,2.4,3.6,14,15,5,1.6,1.2,1.4,323.52,0.178,2.98,0.0301972220090553,0.00206879793324836
"3215",39127,12,"Tuesday",12,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.754,20.2,1.2,32.6,47.8,3.6,4.2,17.2,20,4.6,0.8,0,0,16.96,0.008,4,0.038350855651907,0.000108453304116877
"3216",39127,12,"Tuesday",13,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.764,21.6,4,49.8,62.2,6.8,6.6,28.2,17.2,5,0,0,0.8,121.6,0.072,6.018,0.0583224618218096,0.00077758972763044
"3217",39127,12,"Tuesday",14,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.77,27.4,2,29.2,63.2,8,13.6,20,19.2,3.2,0.8,0.8,1,220.16,0.122,3.926,0.0387345560586294,0.00140784666476248
"3218",39127,12,"Tuesday",15,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.776,28.6,0.6,24.2,77.8,9,24.2,23,15,4.6,0.6,0.8,3.6,611.12,0.354,3.514,0.0370079042283785,0.00390789995353219
"3219",39127,12,"Tuesday",16,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.792,24,1,30,82.8,6.6,11.6,31.8,27.4,4.4,2.4,1,0.4,175.68,0.09,4.118,0.0402693576855192,0.00112341252755029
"3220",39127,12,"Tuesday",17,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.498,16,1.6,39.4,111.8,2.2,10.6,53,42.8,2.8,1.6,1,0,97.92,0.046,5.298,0.0511664492364362,0.000626164359618197
"3221",39127,12,"Wednesday",9,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.196666666666667,20.3333333333333,4.33333333333333,29.6666666666667,96,0,0,14.3333333333333,61,19,2.66666666666667,0,1,208.533333333333,0.116666666666667,4.34666666666667,0.042718645281764,0.00133349817326097
"3222",39127,12,"Wednesday",10,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.6175,20,6.75,16.75,49,1.25,2,12.25,20.75,11.75,1.25,0,1.75,292.5,0.17,2.7025,0.027458560356074,0.00187043581687421
"3223",39127,12,"Wednesday",11,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.7575,10.75,3.25,23,31.5,0.5,1.25,9.25,13,3.75,2.75,1.25,2,442.3,0.245,2.885,0.0299286317243496,0.00282835474120842
"3224",39127,12,"Wednesday",12,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.7275,19.5,1.75,44.5,20.5,3.75,3.5,3.5,8,3.5,0,0,0.5,76,0.045,4.9375,0.0476987568106822,0.000485993579769025
"3225",39127,12,"Wednesday",13,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.7475,40.5,3.75,57.5,54.25,7.5,9.25,17,19,2.75,0,0,1.5,228,0.135,6.885,0.0672434962781061,0.00145798073930708
"3226",39127,12,"Wednesday",14,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.78,23.75,1.5,30.75,61.25,12.25,10,19.5,16.25,4.25,0.5,0.5,1,194.6,0.11,4,0.0393292916890492,0.00124439935030332
"3227",39127,12,"Wednesday",15,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.7925,24.25,1.5,17.25,55,7.75,27,11.5,9,1.5,0,0,0.5,76,0.045,2.5925,0.0252043204665797,0.000485993579769025
"3228",39127,12,"Wednesday",16,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.79,26,1,26.75,53.5,10.5,5.25,21.5,16,1.75,0.5,0,0,10.6,0.005,3.52,0.0337176732407336,6.77833150730482e-05
"3229",39127,12,"Wednesday",17,50,"[3.7248168935272186, 51.00405562773616]",3.72481689352722,51.0040556277362,"Nieuwescheldestraat","Gent","Oost-Vlaanderen",0.55,17.5,2,34.75,88.5,0.75,3.25,44.5,37,4.25,0,0,1.25,190,0.1125,4.635,0.0454445169211879,0.00121498394942256
"3230",39171,1,"Friday",9,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.165,23.5,1.5,22,201.5,0,17.5,137.5,42,2,2,0,2,346.4,0.2,4.525,0.0452286854424066,0.00221510757936829
"3231",39171,1,"Friday",10,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.64,24,3,10.5,115,2.75,16.75,71.25,22.75,2.25,0,0,2,304,0.18,2.59,0.0264753280638478,0.0019439743190761
"3232",39171,1,"Friday",11,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.7925,21.75,3.75,10.5,111.5,3,22.5,68.75,18,0,0.5,0.5,1,194.6,0.11,2.57,0.0256120021487223,0.00124439935030332
"3233",39171,1,"Friday",12,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.79,34,2.25,12.75,113.25,3.25,19.25,69.5,22,1,0,0,0.5,76,0.045,2.86,0.027770316936536,0.000485993579769025
"3234",39171,1,"Friday",13,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.7975,31.5,3,9,109,2.25,19.25,62.25,24,2.25,0.5,0,1,162.6,0.095,2.455,0.0243649758268744,0.0010397704746111
"3235",39171,1,"Friday",14,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.79,33.75,4.5,18,99.75,3.25,14.5,53.5,27.5,2.75,0,0,0.5,76,0.045,3.36,0.0325665720205663,0.000485993579769025
"3236",39171,1,"Friday",15,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.78,30.5,1.25,25,126,4.25,31.25,73.25,17.25,1.75,0,0,0.5,76,0.045,4.1275,0.039928823574553,0.000485993579769025
"3237",39171,1,"Friday",16,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.78,38.5,3,16.75,157,12,39.25,77,28.25,2.75,1,0,0,21.2,0.01,3.78,0.0362596884352697,0.000135566630146096
"3238",39171,1,"Friday",17,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.7125,46,1.5,29.25,189,20,36,98,34.25,2,0.5,0,0.5,86.6,0.05,5.35,0.0517036298058476,0.000553776894842073
"3239",39171,1,"Friday",18,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.27,44,1.5,32,288.5,9.5,83.5,170,23,0,0,0,5,760,0.45,6.6,0.0675312715831479,0.00485993579769025
"3240",39171,1,"Monday",9,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.2225,46,2,38.75,306.25,3.5,80.5,170,46.75,2,0,1,4.75,786,0.4575,7.4975,0.0762124932852429,0.00502619675919018
"3241",39171,1,"Monday",10,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.78,29.75,5.25,34.25,109.75,3.75,20,64.25,19.5,4.75,0,0.5,0,32,0.015,5.0825,0.0488018954800092,0.000204628875692221
"3242",39171,1,"Monday",11,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.755,19.5,2.5,38.25,82,5.75,15.25,44.25,18,1,0,0.5,0,32,0.015,4.965,0.0476747755352621,0.000204628875692221
"3243",39171,1,"Monday",12,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.77,19.25,6,37.25,80.5,4,17.25,44.5,14.5,2,0,0,0,0,0,5.0225,0.0480824572174047,0
"3244",39171,1,"Monday",13,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.785,20.5,0.5,17.25,92.5,8,23.5,45.75,16,1.25,0,0,0.5,76,0.045,2.88,0.0279621671398972,0.000485993579769025
"3245",39171,1,"Monday",14,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.785,17.75,2.25,12.75,84.5,4.5,27.75,46.5,7,0.5,1,0,0,21.2,0.01,2.41,0.0231179495050265,0.000135566630146096
"3246",39171,1,"Monday",15,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.7825,19,1,6,101.75,9.25,36.5,45.25,11.25,0.5,0,0,0.5,76,0.045,1.8575,0.018153825493055,0.000485993579769025
"3247",39171,1,"Monday",16,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.7875,36,3.25,20.75,125.5,22.5,32.25,50.25,20.5,1.5,0,0.5,0.5,108,0.06,3.8525,0.0374347709308572,0.000690622455461246
"3248",39171,1,"Monday",17,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.735,47.75,3.25,27.5,166.75,21.75,40.5,80.5,23.5,2,0.5,0.5,0.5,118.6,0.065,5.0575,0.0490417082342107,0.000758405770534294
"3249",39171,1,"Monday",18,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.105,76,0,40.5,402.5,3,199.5,179.5,19,0,3,0,0,63.6,0.03,8.835,0.0849416775381782,0.000406699890438289
"3250",39171,1,"Saturday",9,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.1325,14.5,3,12.25,93,5.25,23,39,19,6.75,0,0,1.5,228,0.135,2.45,0.0247007136827565,0.00145798073930708
"3251",39171,1,"Saturday",10,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.7925,14.75,4.75,23,117.5,5.5,19.75,68,25,1.5,0,0,0.5,76,0.045,3.86,0.0373628271045967,0.000485993579769025
"3252",39171,1,"Saturday",11,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.7575,17.75,4.75,45.5,127,6.25,30.25,70.5,20,2,0,0,1,152,0.09,6.235,0.0605767017113038,0.00097198715953805
"3253",39171,1,"Saturday",12,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.7725,12.25,10.25,59,104.75,4.25,30,57.75,12.5,2,0,0,1.25,190,0.1125,7.5825,0.0737184406415471,0.00121498394942256
"3254",39171,1,"Saturday",13,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.7775,13,1.75,33.5,135,5.25,36.5,75.25,18,1.5,0.5,0,0.5,86.6,0.05,4.9175,0.0475548691581613,0.000553776894842073
"3255",39171,1,"Saturday",14,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.7975,20,0.75,18.5,127.75,5.5,43.75,67.5,12.75,1,0,0,0,0,0,3.365,0.0321828716138439,0
"3256",39171,1,"Saturday",15,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.79,13.5,1.5,9.5,137.25,12.5,62,53.25,10.25,0.5,0,0,0.5,76,0.045,2.5325,0.0246287698564961,0.000485993579769025
"3257",39171,1,"Saturday",16,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.7825,9.5,1.75,15.75,132,14.25,57.25,49,11.75,0.5,0,0,1.5,228,0.135,3.0775,0.0307200138132147,0.00145798073930708
"3258",39171,1,"Saturday",17,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.77,16,2.33333333333333,16,135.333333333333,11.3333333333333,48.6666666666667,63.3333333333333,12.3333333333333,0,0.666666666666667,0,1.33333333333333,216.8,0.126666666666667,3.23,0.0321029340291101,0.0013863606328148
"3259",39171,1,"Saturday",18,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.16,12,6,12,132,13,43.5,68,10,0,0,0,0,0,0,2.94,0.0281060547924181,0
"3260",39171,1,"Sunday",9,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.233333333333333,12.3333333333333,0,71.6666666666667,51,3.66666666666667,7,24,14.6666666666667,3.66666666666667,0,0,0,0,0,7.8,0.0747256542091935,0
"3261",39171,1,"Sunday",10,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.78,3.5,3.75,45.5,61,3.25,15,35,8.5,0.5,0.75,0,0,15.9,0.0075,5.3825,0.051607704704167,0.000101674972609572
"3262",39171,1,"Sunday",11,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.785,9.75,5.5,20.5,72.75,3.75,15,43.25,11.5,1,0.5,0,0,10.6,0.005,3.15,0.0301684444785512,6.77833150730482e-05
"3263",39171,1,"Sunday",12,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.79,10.5,6.25,41.75,58.75,0.5,11,35.5,11.5,1.25,0,0,0.75,114,0.0675,5.18,0.0502407720052183,0.000728990369653538
"3264",39171,1,"Sunday",13,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.7775,9.75,1.25,15.5,68.25,3.5,14.5,39.75,10.25,2,0.75,0,0,15.9,0.0075,2.3925,0.0229260993016653,0.000101674972609572
"3265",39171,1,"Sunday",14,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.7775,18.25,2,19.5,68,3.5,19.5,37.75,7.5,1.25,0,0,1,152,0.09,2.9125,0.0287055866779219,0.00097198715953805
"3266",39171,1,"Sunday",15,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.7675,22.75,2,18,90.5,10,32.25,40.25,8.25,1.5,0,0,0.75,114,0.0675,3.0325,0.0296408564193078,0.000728990369653538
"3267",39171,1,"Sunday",16,50,"[3.6939057444549683, 50.9952391190063]",3.69390574445497,50.9952391190063,"Krekelstraat","De Pinte","Oost-Vlaanderen",0.77,7.25,3.5,10.75,87.75,5.25,22.25,45.25,15,2,0.5,0,0,10.6,0.005,2.2,0.0210555598188934,6.77833150730482e-05
