"","segment_id","year","month","weekday","hour","max_speed","coordinates","pct_up","lorry","pedestrian","bike","car","bucket0","bucket1","bucket2","bucket3","bucket4","bucket5","bucket6","bucket7","expectedfine","speederrisk","roadrisk","riskscore"
"1321",27665,2020,2,"Tuesday",13,50,"[3.710294946754263, 51.016615290619306]",0.48,86.6666666666667,0,67.6666666666667,300.666666666667,4,4,6.66666666666667,8.66666666666667,3.66666666666667,5,22,248.333333333333,39260.6666666667,23.06,10.64,245.3584
"1322",27665,2020,2,"Tuesday",14,50,"[3.710294946754263, 51.016615290619306]",0.446666666666667,79.6666666666667,0,69.6666666666667,266,26,11.6666666666667,9.66666666666667,2.66666666666667,4.33333333333333,9.66666666666667,24,180.666666666667,29202.2666666667,17.0766666666667,10.4233333333333,177.995788888889
"1323",27665,2020,2,"Tuesday",15,50,"[3.710294946754263, 51.016615290619306]",0.516666666666667,60.3333333333333,0,89.6666666666667,292.666666666667,5,3.66666666666667,14.6666666666667,9,7,9.33333333333333,26,222.333333333333,35656.5333333333,20.8833333333333,12.4966666666667,260.972055555556
"1324",27665,2020,2,"Tuesday",16,50,"[3.710294946754263, 51.016615290619306]",0.595,135.5,0,112,581.5,7.5,9,9.5,15,19.5,25.5,61,438,71020.6,41.505,18.37,762.44685
"1325",27665,2020,2,"Tuesday",17,50,"[3.710294946754263, 51.016615290619306]",0.52,129.5,3.5,120,703.5,2.5,6.5,11,12,15.5,25,81,553.5,89846,52.495,20.505,1076.409975
"1326",27665,2020,2,"Tuesday",18,50,"[3.710294946754263, 51.016615290619306]",0.51,171,1,57,759.5,6.5,7,8.5,3.5,14,37.5,95,591,96707,56.415,15.055,849.327825
"1327",27665,2020,2,"Wednesday",8,50,"[3.710294946754263, 51.016615290619306]",0.11,71,0,134,411,9,27,9,27,18,45,81,197,36082,20.61,18.22,375.5142
"1328",27665,2020,2,"Wednesday",9,50,"[3.710294946754263, 51.016615290619306]",0.62,238,0,230,957,10,18,20.5,20.5,28,64.5,145,654.5,110131.4,63.9,34.95,2233.305
"1329",27665,2020,2,"Wednesday",10,50,"[3.710294946754263, 51.016615290619306]",0.74,284,0,262.5,772,10.5,4.5,12.5,20,22.5,47.5,120.5,537,90343,52.42,36.81,1929.5802
"1330",27665,2020,2,"Wednesday",11,50,"[3.710294946754263, 51.016615290619306]",0.76,277.5,0.5,90,756,6.5,3,19,10.5,9.5,33.5,92,586.5,95746.2,55.88,19.36,1081.8368
"1331",27665,2020,2,"Wednesday",12,50,"[3.710294946754263, 51.016615290619306]",0.68,269,0,93,663.5,18,13.5,18,11.5,12.5,19,62.5,512,82226.8,48.145,18.625,896.700625
"1332",27665,2020,2,"Wednesday",13,50,"[3.710294946754263, 51.016615290619306]",0.58,111.5,0,85.5,495.5,7,9,12,12,9.5,16,44,391.5,62663.2,36.715,14.62,536.7733
"1333",27665,2020,2,"Wednesday",14,50,"[3.710294946754263, 51.016615290619306]",0.6,181,0,78,754,16,9.5,12.5,10.5,14,27.5,56.5,613,97375,57.14,17.15,979.951
"1334",27665,2020,2,"Wednesday",15,50,"[3.710294946754263, 51.016615290619306]",0.385,111.5,0,79.5,554,2,2.5,13,13,9.5,17,50.5,451.5,72220.4,42.32,14.605,618.0836
"1335",27665,2020,2,"Wednesday",16,50,"[3.710294946754263, 51.016615290619306]",0.65,125,0,102,573.5,2,12,7,13.5,11.5,23,41.5,469.5,74507.6,43.73,17.185,751.50005
"1336",27665,2020,2,"Wednesday",17,50,"[3.710294946754263, 51.016615290619306]",0.665,196.5,0,58.5,879.5,1,7,7.5,8.5,7.5,20,73.5,759,120496,70.715,16.61,1174.57615
"1337",27665,2020,2,"Wednesday",18,50,"[3.710294946754263, 51.016615290619306]",0.48,6,0,25,65,3,3,7,5,0,7,5,40,6548.4,3.82,3.21,12.2622
"1338",27665,2020,2,"Wednesday",19,50,"[3.710294946754263, 51.016615290619306]",0.18,6,0,11,68,0,6,0,6,6,0,6,46,7376,4.32,1.84,7.9488
"1339",27672,2019,10,"Thursday",8,50,"[3.709163508256414, 51.02270633905838]",0.33,0,0,0,18,0,7,13,0,0,0,0,0,0,0,0.18,0
"1340",27672,2019,10,"Thursday",9,50,"[3.709163508256414, 51.02270633905838]",0.81,0,1,3,25,0,10,15,0,0,0,0,0,0,0,0.6,0
"1341",27672,2019,10,"Thursday",10,50,"[3.709163508256414, 51.02270633905838]",0.8,0,3,1,19,0,12,8,0,0,0,0,0,0,0,0.44,0
"1342",27672,2019,10,"Thursday",11,50,"[3.709163508256414, 51.02270633905838]",0.78,0,7,1,6,2,4,0,0,0,0,0,0,0,0,0.51,0
"1343",27672,2019,10,"Thursday",12,50,"[3.709163508256414, 51.02270633905838]",0.75,0,0,4,5,0,5,2,0,0,0,0,0,0,0,0.45,0
"1344",27672,2019,10,"Thursday",13,50,"[3.709163508256414, 51.02270633905838]",0.76,0,0,9,7,4,3,0,0,0,0,0,0,0,0,0.97,0
"1345",27672,2019,10,"Thursday",14,50,"[3.709163508256414, 51.02270633905838]",0.8,0,0,0,8,0,7,3,0,0,0,0,0,0,0,0.08,0
"1346",27672,2019,10,"Thursday",15,50,"[3.709163508256414, 51.02270633905838]",0.75,0,0,2,9,2,6,3,0,0,0,0,0,0,0,0.29,0
"1347",27672,2019,10,"Thursday",16,50,"[3.709163508256414, 51.02270633905838]",0.79,0,1,4,9,4,6,0,0,0,0,0,0,0,0,0.54,0
"1348",27672,2019,10,"Thursday",17,50,"[3.709163508256414, 51.02270633905838]",0.8,0,0,0,19,0,13,7,0,0,0,0,0,0,0,0.19,0
"1349",27672,2019,10,"Thursday",18,50,"[3.709163508256414, 51.02270633905838]",0.27,0,4,8,71,0,38,30,0,0,0,0,4,608,0.36,1.71,0.6156
"1350",27672,2019,10,"Tuesday",13,50,"[3.709163508256414, 51.02270633905838]",0.16,6,6,0,13,13,0,0,0,0,0,0,0,0,0,0.49,0
"1351",27672,2019,10,"Tuesday",14,50,"[3.709163508256414, 51.02270633905838]",0.77,33,0,0,51,48,0,3,0,0,0,0,0,0,0,0.84,0
"1352",27672,2019,10,"Tuesday",15,50,"[3.709163508256414, 51.02270633905838]",0.76,8,0,0,25,20,2,3,0,0,0,0,2,304,0.18,0.33,0.0594
"1353",27672,2019,10,"Tuesday",16,50,"[3.709163508256414, 51.02270633905838]",0.73,11,0,0,16,13,3,2,0,0,0,0,0,0,0,0.27,0
"1354",27672,2019,10,"Tuesday",17,50,"[3.709163508256414, 51.02270633905838]",0.77,0,1,1,18,3,13,3,0,0,0,0,0,0,0,0.33,0
"1355",27672,2019,10,"Tuesday",18,50,"[3.709163508256414, 51.02270633905838]",0.25,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0.24,0
"1356",27672,2019,10,"Wednesday",9,50,"[3.709163508256414, 51.02270633905838]",0.61,0,0,2,20,0,9,12,0,0,0,0,0,0,0,0.4,0
"1357",27672,2019,10,"Wednesday",10,50,"[3.709163508256414, 51.02270633905838]",0.79,0,0,1,10,0,6,6,0,0,0,0,0,0,0,0.2,0
"1358",27672,2019,10,"Wednesday",11,50,"[3.709163508256414, 51.02270633905838]",0.78,0,1,3,9,2,3,6,0,0,0,0,0,0,0,0.44,0
"1359",27672,2019,10,"Wednesday",12,50,"[3.709163508256414, 51.02270633905838]",0.78,0,2,4,8,2,2,4,2,0,0,0,0,0,0,0.58,0
"1360",27672,2019,10,"Wednesday",13,50,"[3.709163508256414, 51.02270633905838]",0.78,0,4,0,23,8,7,9,0,0,0,0,0,0,0,0.43,0
"1361",27672,2019,10,"Wednesday",14,50,"[3.709163508256414, 51.02270633905838]",0.78,1,1,3,32,18,8,6,0,2,0,0,0,0,0,0.68,0
"1362",27672,2019,10,"Wednesday",15,50,"[3.709163508256414, 51.02270633905838]",0.72,1,0,2,14,10,5,0,0,0,0,0,0,0,0,0.35,0
"1363",27672,2019,10,"Wednesday",16,50,"[3.709163508256414, 51.02270633905838]",0.71,0,11,2,16,10,6,0,0,0,0,0,0,0,0,0.91,0
"1364",27672,2019,10,"Wednesday",17,50,"[3.709163508256414, 51.02270633905838]",0.78,0,2,6,27,0,26,2,0,0,0,0,0,0,0,0.97,0
"1365",27672,2019,10,"Wednesday",18,50,"[3.709163508256414, 51.02270633905838]",0.26,0,0,4,26,0,16,12,0,0,0,0,0,0,0,0.66,0
"1366",27672,2019,11,"Friday",8,50,"[3.709163508256414, 51.02270633905838]",0.05,0,0,40,40,0,0,21,21,0,0,0,0,0,0,4.4,0
"1367",27672,2019,11,"Friday",9,50,"[3.709163508256414, 51.02270633905838]",0.3925,0,6,4,33.5,10.75,8.75,14,1.5,0,0,0,0,0,0,1.035,0
"1368",27672,2019,11,"Friday",10,50,"[3.709163508256414, 51.02270633905838]",0.74,0,2.4,1.6,7.4,1.6,2.6,4.2,0,0,0,0,0,0,0,0.354,0
"1369",27672,2019,11,"Friday",11,50,"[3.709163508256414, 51.02270633905838]",0.8,0,0.8,1,9.4,1,5.8,4.2,0,0,0,0,0,0,0,0.234,0
"1370",27672,2019,11,"Friday",12,50,"[3.709163508256414, 51.02270633905838]",0.772,0,3,2.6,9,2.2,4,2.8,0,0,0,0,0.8,121.6,0.072,0.5,0.036
"1371",27672,2019,11,"Friday",13,50,"[3.709163508256414, 51.02270633905838]",0.764,0,1.2,5.6,9.4,0.4,4.2,5.8,0,0,0,0,0,0,0,0.714,0
"1372",27672,2019,11,"Friday",14,50,"[3.709163508256414, 51.02270633905838]",0.78,0,1.2,3.4,14.2,2.8,5.6,6.8,0.4,0,0,0,0.4,60.8,0.036,0.542,0.019512
"1373",27672,2019,11,"Friday",15,50,"[3.709163508256414, 51.02270633905838]",0.762,0,1.2,2.6,13.8,5.2,5.8,3,0.6,0,0,0,0.4,60.8,0.036,0.458,0.016488
"1374",27672,2019,11,"Friday",16,50,"[3.709163508256414, 51.02270633905838]",0.768,0,3,4.8,13.4,4,4.6,4.4,1.4,0,0,0,0,0,0,0.764,0
"1375",27672,2019,11,"Friday",17,50,"[3.709163508256414, 51.02270633905838]",0.602,0,2.6,4.2,15.6,0.6,7,8.4,0,0.4,0,0,0,0,0,0.706,0
"1376",27672,2019,11,"Friday",18,50,"[3.709163508256414, 51.02270633905838]",0.16,0,0,6,32,0,26,7,0,0,0,0,0,0,0,0.92,0
"1377",27672,2019,11,"Monday",8,50,"[3.709163508256414, 51.02270633905838]",0.04,0,24,0,147,0,49,98,0,0,0,0,0,0,0,2.67,0
"1378",27672,2019,11,"Monday",9,50,"[3.709163508256414, 51.02270633905838]",0.57,0,6.25,3.75,35.75,2.75,10.5,22.25,1.5,0,0,0,0.5,76,0.045,1.045,0.047025
"1379",27672,2019,11,"Monday",10,50,"[3.709163508256414, 51.02270633905838]",0.8025,0,3.75,1.75,7.5,0.75,4,3.5,0,0,0,0,0,0,0,0.4375,0
"1380",27672,2019,11,"Monday",11,50,"[3.709163508256414, 51.02270633905838]",0.78,0,2,0.75,8.75,1.75,4.5,4,0,0,0,0,0,0,0,0.2625,0
"1381",27672,2019,11,"Monday",12,50,"[3.709163508256414, 51.02270633905838]",0.7925,0,2,1.25,9.25,2.5,4.75,4,0,0,0,0,0,0,0,0.3175,0
"1382",27672,2019,11,"Monday",13,50,"[3.709163508256414, 51.02270633905838]",0.775,0,0.75,2,23,11.75,4.5,7,0.5,0,0.5,0,0.5,86.6,0.05,0.4675,0.023375
"1383",27672,2019,11,"Monday",14,50,"[3.709163508256414, 51.02270633905838]",0.7825,0,0.75,0.5,17.5,5.75,5.5,3.75,0.75,0.75,0.75,1,0.75,193.9,0.105,0.2625,0.0275625
"1384",27672,2019,11,"Monday",15,50,"[3.709163508256414, 51.02270633905838]",0.77,0,1.25,0.5,10.75,4.25,2.75,5.5,0,0,0,0,0,0,0,0.22,0
"1385",27672,2019,11,"Monday",16,50,"[3.709163508256414, 51.02270633905838]",0.755,0,7.25,3.5,15.75,6.25,3,3.5,1.25,1.25,0,0.5,2.25,374,0.2175,0.87,0.189225
"1386",27672,2019,11,"Monday",17,50,"[3.709163508256414, 51.02270633905838]",0.63,0,2,5,14.6666666666667,2.33333333333333,6.66666666666667,6.33333333333333,0,0,0,0,0.666666666666667,101.333333333333,0.06,0.746666666666667,0.0448
"1387",27672,2019,11,"Saturday",8,50,"[3.709163508256414, 51.02270633905838]",0.04,0,0,0,49,0,25,0,25,0,0,0,0,0,0,0.49,0
"1388",27672,2019,11,"Saturday",9,50,"[3.709163508256414, 51.02270633905838]",0.545,0,0.75,1.25,7.5,0,3.25,3.75,1.5,0,0,0,0,0,0,0.2375,0
"1389",27672,2019,11,"Saturday",10,50,"[3.709163508256414, 51.02270633905838]",0.726,0,1.4,2.6,5.6,0,1.8,4.8,0,0,0,0,0,0,0,0.386,0
"1390",27672,2019,11,"Saturday",11,50,"[3.709163508256414, 51.02270633905838]",0.696,0,1.2,2.6,9.2,0.4,4.2,6,0.4,0,0,0,0,0,0,0.412,0
"1391",27672,2019,11,"Saturday",12,50,"[3.709163508256414, 51.02270633905838]",0.71,0,1,1.5,10,1,4.75,5,0,0,0,0,0,0,0,0.3,0
"1392",27672,2019,11,"Saturday",13,50,"[3.709163508256414, 51.02270633905838]",0.722,0.2,0.4,3.8,15.8,12.2,2.4,2,0,0.4,0,0,0,0,0,0.56,0
"1393",27672,2019,11,"Saturday",14,50,"[3.709163508256414, 51.02270633905838]",0.75,2.6,2.2,5,19.4,14.6,2.8,2.6,0.4,0.4,0,0,0,0,0,0.83,0
"1394",27672,2019,11,"Saturday",15,50,"[3.709163508256414, 51.02270633905838]",0.706,1.6,0.6,11.8,28.4,15.6,10.6,3.2,0,0.4,0,0,0,0,0,1.51,0
"1395",27672,2019,11,"Saturday",16,50,"[3.709163508256414, 51.02270633905838]",0.712,0,2.8,4.6,63.6,34.2,23,5.4,1,0.4,0,0,0.6,91.2,0.054,1.236,0.066744
"1396",27672,2019,11,"Saturday",17,50,"[3.709163508256414, 51.02270633905838]",0.62,0,2.2,1.4,66,38.2,24.4,4,0.4,0,0,0,0.4,60.8,0.036,0.91,0.03276
"1397",27672,2019,11,"Saturday",18,50,"[3.709163508256414, 51.02270633905838]",0.075,0,0,0,45.5,6.5,33,6.5,0,0,0,0,0,0,0,0.455,0
"1398",27672,2019,11,"Sunday",9,50,"[3.709163508256414, 51.02270633905838]",0.6225,0,0.5,0.25,6.5,0.75,4,2.5,0,0,0.5,0,0,10.6,0.005,0.115,0.000575
"1399",27672,2019,11,"Sunday",10,50,"[3.709163508256414, 51.02270633905838]",0.8,0,0.75,1.25,5,0,1.75,3.75,0,0.5,0,0,0,0,0,0.2125,0
"1400",27672,2019,11,"Sunday",11,50,"[3.709163508256414, 51.02270633905838]",0.8,0,0.25,0.75,5,0,3,3,0,0,0,0,0,0,0,0.1375,0
"1401",27672,2019,11,"Sunday",12,50,"[3.709163508256414, 51.02270633905838]",0.7675,0,1.25,0.5,5,0,1.25,5,0,0,0,0,0,0,0,0.1625,0
"1402",27672,2019,11,"Sunday",13,50,"[3.709163508256414, 51.02270633905838]",0.7625,0,1.25,3.25,3.25,0,2.75,1.5,0,0,0,0,0,0,0,0.42,0
"1403",27672,2019,11,"Sunday",14,50,"[3.709163508256414, 51.02270633905838]",0.78,0,0.75,1.5,7,1.5,3.5,3,0,0,0,0,0,0,0,0.2575,0
"1404",27672,2019,11,"Sunday",15,50,"[3.709163508256414, 51.02270633905838]",0.7725,0,2.75,3,9.75,1.75,3.5,4,0.5,1.25,0,0,0.75,114,0.0675,0.535,0.0361125
"1405",27672,2019,11,"Sunday",16,50,"[3.709163508256414, 51.02270633905838]",0.8,0,1,3,6.66666666666667,1,3,2.66666666666667,0,0,0.666666666666667,0.666666666666667,0.666666666666667,158.133333333333,0.0866666666666667,0.416666666666667,0.0361111111111111
"1406",27672,2019,11,"Sunday",17,50,"[3.709163508256414, 51.02270633905838]",0.645,0,1,1.25,4.5,0.5,2.25,3,0,0,0,0,0,0,0,0.22,0
"1407",27672,2019,11,"Sunday",18,50,"[3.709163508256414, 51.02270633905838]",0.1,0,0,0,20,0,11,0,0,0,11,0,0,233.2,0.11,0.2,0.022
"1408",27672,2019,11,"Thursday",9,50,"[3.709163508256414, 51.02270633905838]",0.3925,0,4.25,2.5,27.75,2.5,7.5,19,0,0,0,0,0,0,0,0.74,0
"1409",27672,2019,11,"Thursday",10,50,"[3.709163508256414, 51.02270633905838]",0.635,0,4,0.25,16.5,0.5,7,9.75,0,0,0,0,0,0,0,0.39,0
"1410",27672,2019,11,"Thursday",11,50,"[3.709163508256414, 51.02270633905838]",0.7825,0,0.75,0.25,9.5,0.5,4.75,5.5,0,0,0,0,0,0,0,0.1575,0
"1411",27672,2019,11,"Thursday",12,50,"[3.709163508256414, 51.02270633905838]",0.7825,0,1.5,1.75,8.75,1.25,3.75,5,0,0,0,0,0,0,0,0.3375,0
"1412",27672,2019,11,"Thursday",13,50,"[3.709163508256414, 51.02270633905838]",0.785,0,3.25,5.5,16.25,5.75,4.75,6.5,1,0,0,0,0.5,76,0.045,0.875,0.039375
"1413",27672,2019,11,"Thursday",14,50,"[3.709163508256414, 51.02270633905838]",0.7925,0,2.25,1.75,27,11.75,9.25,6.75,0,0.5,0,0,0.5,76,0.045,0.5575,0.0250875
"1414",27672,2019,11,"Thursday",15,50,"[3.709163508256414, 51.02270633905838]",0.78,0,2.25,2,12.75,4.5,3.75,4.5,0,0.5,0,0.5,0,32,0.015,0.44,0.0066
"1415",27672,2019,11,"Thursday",16,50,"[3.709163508256414, 51.02270633905838]",0.7475,0,6.75,8.25,9.75,3,3.5,5,0,0,0,0,0,0,0,1.26,0
"1416",27672,2019,11,"Thursday",17,50,"[3.709163508256414, 51.02270633905838]",0.565,0,4,4.75,19.75,0.5,12.75,7.5,0.5,0,0,0,0,0,0,0.8725,0
"1417",27672,2019,11,"Thursday",18,50,"[3.709163508256414, 51.02270633905838]",0.08,0,0,12,25,0,25,0,0,0,0,0,0,0,0,1.45,0
"1418",27672,2019,11,"Tuesday",8,50,"[3.709163508256414, 51.02270633905838]",0.04,0,0,0,48,0,0,49,0,0,0,0,0,0,0,0.48,0
"1419",27672,2019,11,"Tuesday",9,50,"[3.709163508256414, 51.02270633905838]",0.4775,0,9,2,45,3.25,12.5,26,4.25,0,0,0,1,152,0.09,1.1,0.099
"1420",27672,2019,11,"Tuesday",10,50,"[3.709163508256414, 51.02270633905838]",0.8,0,2.5,2,12,1,6.75,4.75,0.5,0,0,0,1,152,0.09,0.445,0.04005
"1421",27672,2019,11,"Tuesday",11,50,"[3.709163508256414, 51.02270633905838]",0.7975,0,1.5,0.5,8,1,5,3,0.5,0,0,0,0,0,0,0.205,0
"1422",27672,2019,11,"Tuesday",12,50,"[3.709163508256414, 51.02270633905838]",0.775,0,1.75,0.5,12.5,3.75,6,4.25,0,0,0,0,0,0,0,0.2625,0
"1423",27672,2019,11,"Tuesday",13,50,"[3.709163508256414, 51.02270633905838]",0.7575,0,1.75,4.75,19.5,10,2.75,8.25,0.5,0,0,0,0,0,0,0.7575,0
"1424",27672,2019,11,"Tuesday",14,50,"[3.709163508256414, 51.02270633905838]",0.775,0,0.75,3,24,9.25,3.5,8,1.5,1.25,0.75,0.5,1.25,237.9,0.135,0.5775,0.0779625
"1425",27672,2019,11,"Tuesday",15,50,"[3.709163508256414, 51.02270633905838]",0.7375,0,0.5,2.75,10.25,6.25,2.75,2.5,0,0,0,0,0,0,0,0.4025,0
"1426",27672,2019,11,"Tuesday",16,50,"[3.709163508256414, 51.02270633905838]",0.7,0,3.5,6.5,11,5.5,2.75,4,0.5,0,0,0,0,0,0,0.935,0
"1427",27672,2019,11,"Tuesday",17,50,"[3.709163508256414, 51.02270633905838]",0.5825,0,1,4.5,29,5,9.25,15.75,0.5,0,0,0,0,0,0,0.79,0
"1428",27672,2019,11,"Tuesday",18,50,"[3.709163508256414, 51.02270633905838]",0.17,0,6,6,12,0,6,6,0,0,0,0,0,0,0,1.02,0
"1429",27672,2019,11,"Wednesday",9,50,"[3.709163508256414, 51.02270633905838]",0.4125,0,7.25,4.5,38.5,0.5,10.5,25.75,2.25,0,0,0,0.75,114,0.0675,1.1975,0.08083125
"1430",27672,2019,11,"Wednesday",10,50,"[3.709163508256414, 51.02270633905838]",0.7375,0,2,2.5,7.25,1,2.25,4.25,1,0.5,0,0,0,0,0,0.4225,0
"1431",27672,2019,11,"Wednesday",11,50,"[3.709163508256414, 51.02270633905838]",0.7975,0,1.25,0.75,11.25,1,6.25,5,0.5,0,0,0,0,0,0,0.25,0
"1432",27672,2019,11,"Wednesday",12,50,"[3.709163508256414, 51.02270633905838]",0.785,0,2.75,1,8.75,2,3.75,4.5,0,0,0,0,0,0,0,0.325,0
"1433",27672,2019,11,"Wednesday",13,50,"[3.709163508256414, 51.02270633905838]",0.765,0,8.25,10.75,29,11.5,7.5,8.5,1,0,0,0.5,1.75,298,0.1725,1.7775,0.30661875
"1434",27672,2019,11,"Wednesday",14,50,"[3.709163508256414, 51.02270633905838]",0.77,0,3.33333333333333,5,22.3333333333333,10.3333333333333,8,5.33333333333333,1.33333333333333,0,0,0,0,0,0,0.89,0
"1435",27672,2019,11,"Wednesday",15,50,"[3.709163508256414, 51.02270633905838]",0.7475,0,2.75,1.75,15.75,4,8.25,4.25,0.5,0,0,0,0,0,0,0.47,0
"1436",27672,2019,11,"Wednesday",16,50,"[3.709163508256414, 51.02270633905838]",0.74,0,2.25,4,11.75,4,4.5,4.5,0,0,0,0,0,0,0,0.63,0
"1437",27672,2019,11,"Wednesday",17,50,"[3.709163508256414, 51.02270633905838]",0.565,0,1.75,3.25,23.75,1.25,11.75,11.25,0,0,0,0,0.5,76,0.045,0.65,0.02925
"1438",27672,2019,11,"Wednesday",18,50,"[3.709163508256414, 51.02270633905838]",0.09,0,0,0,22,0,12,12,0,0,0,0,0,0,0,0.22,0
"1439",27672,2019,12,"Friday",10,50,"[3.709163508256414, 51.02270633905838]",0.57,0,4.75,0.5,7.75,0.75,1,6.5,0.5,0,0,0,0,0,0,0.365,0
"1440",27672,2019,12,"Friday",11,50,"[3.709163508256414, 51.02270633905838]",0.8,0,3.5,0.75,13.75,1.75,4.5,7.5,1.25,0,0,0,0,0,0,0.3875,0
"1441",27672,2019,12,"Friday",12,50,"[3.709163508256414, 51.02270633905838]",0.8025,0,1.5,1.25,14.5,2.25,7.5,6,0,0,0,0,0,0,0,0.345,0
"1442",27672,2019,12,"Friday",13,50,"[3.709163508256414, 51.02270633905838]",0.8,0,1.5,1.25,11.5,1.5,3.5,6.5,1,0,0,0,0.5,76,0.045,0.315,0.014175
"1443",27672,2019,12,"Friday",14,50,"[3.709163508256414, 51.02270633905838]",0.7975,0,2.5,0.5,12,0.75,6.25,5.75,0.5,0,0,0,0,0,0,0.295,0
"1444",27672,2019,12,"Friday",15,50,"[3.709163508256414, 51.02270633905838]",0.7975,0,2.25,2.5,9.75,0.5,2.75,7,1.5,0,0,0,0,0,0,0.46,0
"1445",27672,2019,12,"Friday",16,50,"[3.709163508256414, 51.02270633905838]",0.79,0,3.25,2.5,9.5,0,3.5,6,1.5,0,0,0,0,0,0,0.5075,0
"1446",27672,2019,12,"Friday",17,50,"[3.709163508256414, 51.02270633905838]",0.34,0,1,5,18.5,1.5,6,12,0,0,0,0,0,0,0,0.735,0
"1447",27672,2019,12,"Monday",9,50,"[3.709163508256414, 51.02270633905838]",0.24,0,7,3,38.5,0,10.5,24.5,5,0,0,0,0,0,0,1.035,0
"1448",27672,2019,12,"Monday",10,50,"[3.709163508256414, 51.02270633905838]",0.698,0,2.2,0.2,8.8,1.4,6,2.2,0,0,0,0,0,0,0,0.218,0
"1449",27672,2019,12,"Monday",11,50,"[3.709163508256414, 51.02270633905838]",0.794,0,2.8,0.6,9.4,1.8,4.8,3.2,0.4,0,0.4,0,0,8.48,0.004,0.294,0.001176
"1450",27672,2019,12,"Monday",12,50,"[3.709163508256414, 51.02270633905838]",0.78,0,1.2,0.8,10.2,3,4.2,3.4,0.4,0.4,0.4,0,0,8.48,0.004,0.242,0.000968
"1451",27672,2019,12,"Monday",13,50,"[3.709163508256414, 51.02270633905838]",0.764,0,2.8,1.4,13.4,3,3.6,7.4,0.8,0,0,0,0,0,0,0.414,0
"1452",27672,2019,12,"Monday",14,50,"[3.709163508256414, 51.02270633905838]",0.78,0,2.8,4.6,9.6,3.8,3.2,3.8,0.4,0,0,0,0,0,0,0.696,0
"1453",27672,2019,12,"Monday",15,50,"[3.709163508256414, 51.02270633905838]",0.725,0,1.25,5,12.25,2.5,5,4.25,0,0,0.5,0,0.75,124.6,0.0725,0.685,0.0496625
"1454",27672,2019,12,"Monday",16,50,"[3.709163508256414, 51.02270633905838]",0.74,0,5,3.8,8.6,1.6,3.4,4.8,0.4,0,0,0,0,0,0,0.716,0
"1455",27672,2019,12,"Monday",17,50,"[3.709163508256414, 51.02270633905838]",0.484,0,2.6,2.6,13.8,0,7.4,7.6,0,0,0,0,0.6,91.2,0.054,0.528,0.028512
"1456",27672,2019,12,"Saturday",9,50,"[3.709163508256414, 51.02270633905838]",0.12,0,3.5,5,25.5,0,9,17.5,0,0,0,0,0,0,0,0.93,0
"1457",27672,2019,12,"Saturday",10,50,"[3.709163508256414, 51.02270633905838]",0.695,0,1.75,2.25,5.5,0.5,2.75,3,0,0,0,0,0,0,0,0.3675,0
"1458",27672,2019,12,"Saturday",11,50,"[3.709163508256414, 51.02270633905838]",0.8,0,0.25,1.5,7.25,0,2.25,5.25,0,0.5,0,0,0,0,0,0.235,0
"1459",27672,2019,12,"Saturday",12,50,"[3.709163508256414, 51.02270633905838]",0.7975,0,2.25,1.75,9,0,3.5,5.75,0.5,0,0,0,0,0,0,0.3775,0
"1460",27672,2019,12,"Saturday",13,50,"[3.709163508256414, 51.02270633905838]",0.8,0,0.5,0,7.5,0,4.75,2.75,1,0,0.5,0,0,10.6,0.005,0.1,5e-04
"1461",27672,2019,12,"Saturday",14,50,"[3.709163508256414, 51.02270633905838]",0.8,0,0.75,2.25,5.5,0.5,1.5,4.25,0.5,0,0,0,0,0,0,0.3175,0
"1462",27672,2019,12,"Saturday",15,50,"[3.709163508256414, 51.02270633905838]",0.7775,0,1.5,1,7.25,0.5,4,3.5,0,0,0.5,0,0,10.6,0.005,0.2475,0.0012375
"1463",27672,2019,12,"Saturday",16,50,"[3.709163508256414, 51.02270633905838]",0.785,0,2.5,0.75,9.75,1.25,3.75,5.75,0,0,0,0,0,0,0,0.2975,0
"1464",27672,2019,12,"Saturday",17,50,"[3.709163508256414, 51.02270633905838]",0.3625,0,1,0.5,11,0,5.5,6.5,0,0,0,0,0,0,0,0.21,0
"1465",27672,2019,12,"Sunday",10,50,"[3.709163508256414, 51.02270633905838]",0.6525,0,0.25,1.25,5.25,0,2.5,3.75,0.5,0,0,0,0,0,0,0.19,0
"1466",27672,2019,12,"Sunday",11,50,"[3.709163508256414, 51.02270633905838]",0.806,0,1.4,0.6,6,0.4,2.8,3.6,0.8,0,0,0,0,0,0,0.19,0
"1467",27672,2019,12,"Sunday",12,50,"[3.709163508256414, 51.02270633905838]",0.8025,0,0.75,1.5,5.5,0.5,2,4.25,0,0,0,0,0,0,0,0.2425,0
"1468",27672,2019,12,"Sunday",13,50,"[3.709163508256414, 51.02270633905838]",0.7775,0,0.75,2.75,5.5,0,3,3.25,0,0,0,0,0,0,0,0.3675,0
"1469",27672,2019,12,"Sunday",14,50,"[3.709163508256414, 51.02270633905838]",0.782,0,0.2,0.6,5.6,2.4,2,2.4,0,0,0,0,0,0,0,0.126,0
"1470",27672,2019,12,"Sunday",15,50,"[3.709163508256414, 51.02270633905838]",0.776,0,1.2,0.4,7.2,1.2,2.4,4.6,0.4,0,0,0,0,0,0,0.172,0
